rating,user,category,age,date,review,review_category
4,gsv**,커플여행으로 좋아요,50대,2023.09.17,코로나 이후 남편과 힐링의 시간으로 다낭을 여행지로 선택했다 오랜 지인 부부와도 함께하는 여행이라 기대가 컸다 패키지 여행의 특성상 선택관광과 쇼핑센타 방문 그리고 빡빡한 일정들이 걱정이 되긴 했다 더구나 함께한 지인 중에는 고소공포증을 가지고 있었기에 더했다 그런데 이응준 가이드님께서 그런 부분을 배려해 주셔서 편하게 가능한 선택 관광만 신청할 수 있었다 그리고 이 상품은 오전에 쉴 수 있는 자유시간이 함께 주어져 여행으로 지치기 보다는 쉰다는 느낌이 들었기에 만족도가 더 높았다 여행 인원도 20명 정도로 적당했고 음식들도 나쁘...,"객실이 깨끗해요
일정이 여유로워요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
4,mon************,가족여행으로 좋아요,10대,2024.02.25,재밌었어요 저가항공이라 오고 갈 때 지연이 있던 거 빼면 일정도 크게 크게 바뀌는 건 없었고 바뀐다 하면 먹는 음식 일정이 the 바뀐다 정도 있고 호텔도 the 엘지나 grand 트란처럼 오성 아니 호텔로 가는 경우도 있어서 걱정 했지만 다행이 그라운드 투나 모텔에서 무겁고 객실도 15 층에 바다 전망 뷰가 너무 좋았구요저희가 간 날씨는 최고 기온 30 도여서 갔던 5일 내내 더웠어요 비는 안 와서 날씨는 좋았고 덕분에 사진 찍고 인생 샷도 남기고 좋았습니다 그런데 투란 일층에 호텔 바로 밖에서 먹은 적이 있는데 밤에 가서 시원하...,"현지 음식이 다양해요
객실 뷰가 좋아요
가격만큼 가치 있어요
가이드가 전문적이에요
일정이 알차요"
3,dnd****,가족여행으로 좋아요,40대,2024.02.24,"같이간 일행분들 너무 좋으신분들입니다. 여행일정. 날씨. 너무좋았고 일행분들이 가이드를 배려 많이 했지만 중간중간 관광지 설명부족과 여성비하발언, 현지가이드를 막대하는 모습 등 거슬렸습니다.","호텔이 관광지와 가까워요
객실 뷰가 좋아요
호텔에서 쉬기 좋아요
객실이 깨끗해요
일정이 알차요"
5,agn******,가족여행으로 좋아요,40대,2024.02.23,"가족여행으로 다녀왔는데.. 전체 일정이 알차고 자유시간도 적당히 있어서 더 좋았어요. 일행들도 다 좋으신 분들이라 맘편하게 잘 지내다 왔어요. 가이드 분이 설명도 잘 해주시고, 여러가지로 배려해 주시는 게 느껴져서 더 좋았어요. 중고생 아들들도 기억에 남게 설명 잘 해주셔서 너무 좋았다고 하네요. 다음에 기회되면 또 만나고 싶은 가이드였어요. 강호웅 가이드님 감사합니다. 다른 여행객들도 행복한 여행 될 수 있게 수고해주세요. 화이팅!!","호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요"
2,lee*******,가족여행으로 좋아요,20대,2024.02.21,오랜만에 가족과 함께한 여행이어서 행복하고 좋았습니다. 1~2일차에는 쇼핑없이 여행만해서 좋았으나 패키지 특성상 마지막날은 쇼핑센터가 3회여서 시간이 좀 아까웠습니다. 가이드님께서 설명 잘해주셨으나 쉴틈없이 이야기하셔서 조금 피곤했습니다. 패키지 구성 중 마사지샵과 다낭쇼는 너무 별로였습니다. 그리고 쇼핑센터에서 구입하라고 은근한 강요가 있었고 쇼핑센터에서 사게 하려고 마트도 못가도록 유도했습니다. 전반적으로 좋긴 했으나 아쉬움이 큽니다. 그럼에도 가족여행으로 다낭 추천합니다.,"호텔 부대시설이 좋아요
호텔에서 쉬기 좋아요
일정이 여유로워요"
5,sli**,커플여행으로 좋아요,40대,2024.02.18,"가성비가 좋아요, 다양한 즐길거리가 많습니다.","호텔이 관광지와 가까워요
즐길 거리가 다양해요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 열정적이에요"
5,dbr****,가족여행으로 좋아요,20대,2024.02.18,"하루 자유시간이 있는 일정이라 알차게 여행 잘 하고왔습니다 패키지 특성상 선택관광, 쇼핑센터 있는건 어쩔수 없으니 이런게 불편하신분들은 노쇼핑 노옵션 패키지를 선택하시길~~ 같은 패키지 팀원들 잘만나야 분위기좋게 여행할수있는거같아요 가이드님은 열정넘치시고 궁금한거 물어보면 설명도 잘해주셔서 좋았습니다 개인적으로 재밌었던건 바구니배, 기억에 남는 풍경은 호이안 소원등 배타고 본 야경, 바나힐 멋있었어요 호텔은 고층 배정받아서 오션뷰가 엄청 멋있었습니다","객실이 깨끗해요
호텔이 관광지와 가까워요
객실 뷰가 좋아요
일정이 알차요
가이드가 열정적이에요"
5,can********,나홀로 여행으로 좋아요,60대,2024.02.17,"가이드의 전문적인 설명과 세심한 안내, 매우 훌 륭했습니다! 매우 만족합니다.","호텔이 관광지와 가까워요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,jin********,가족여행으로 좋아요,40대,2024.02.17,시간을 알차게 효율적으로 보내서 너무 즐겁고 기억에 남는 여행이었습니다 이호성 가이드님이 섬세하고 꼼꼼하게 배려해주셔서 너무 알차게 보내고 왔어요,"호텔이 시내에 있어요
일정이 알차요
식당이 청결해요
가격이 합리적이에요
가이드가 전문적이에요"
5,kim******,친구모임으로 좋아요,40대,2024.02.16,10년만에 아줌마가되어 아이들데리고 다시오니 새롭기도 한데 다낭은 조금 변했네요.높은 건물만 좀더 생겼네요. 10년전에는 노보텔 하나 보이네요.ㅎㅎ 나는 많이 변해서 왓는데~ㅎㅎㅎ 가족동반으로 여행하기 편하고 좋았어요. 다 알아서 해주니 편하게 잘먹고 잘 놀다 왔어요.^^ 박경원 가이드님이 세심하게 다 배려해 주셔서 넘 감사하게 아이들이랑 편하게 다녓어요. 넘 감사하고 새해복 많이 받으시고 건강하세요.가온라온이가 자꾸 가이드님 보고 싶데요.ㅎㅎ 가온이는 가이드님이 꿈에도 나왓다네요.ㅎㅎㅎ,"호텔이 시내에 있어요
현지 음식이 다양해요
가격이 합리적이에요
일정이 알차요
가이드가 배려 깊고 세심해요"
4,jhm****,가족여행으로 좋아요,50대,2024.02.16,늦은 저녁까지 알차게 시간을 활용한 여행이었습니다~,"호텔이 관광지와 가까워요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,dmc**,커플여행으로 좋아요,50대,2024.02.16,너무 좋았어요... 또 가고 싶어요,"호텔 부대시설이 좋아요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요"
4,sch********,가족여행으로 좋아요,60대,2024.02.16,"평일에는 시간이 맞지않아서 명절연휴를 택해 결혼한 아들, 딸, 친 ,외 손주손녀들과 함께 10명이 함께 떠났는데 열정적이고 친절하신 베테랑 태가이드님 덕분에 즐겁고 알찬 가족추억 여행을 했습니다 호텔도 깨끗하고 식사도 굿이었고 옵션관광도 굿이었습니다 손주와 손녀들이 재미있었다고 또가자고 하네요","호텔이 관광지와 가까워요
일정이 여유로워요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 열정적이에요"
4,bon*******,가족여행으로 좋아요,40대,2024.02.16,다낭의 다양한 장소를 여행할 수 있어 좋았습니다^^,"객실 뷰가 좋아요
일정이 알차요
가이드가 전문적이에요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요"
4,pin*****,가족여행으로 좋아요,50대,2024.02.16,휴가를 내기 어려워서 설연휴에 가족여행을 다녀왔어요~ 식사도 생각보다 잘 나왔구요~ 가이드님이 친절하셔서 편하게 즐거운여행하고 왔어요~~^^,"객실 뷰가 좋아요
일정이 여유로워요
현지 음식이 다양해요
가이드가 배려 깊고 세심해요"
4,eun*****,가족여행으로 좋아요,40대,2024.02.15,"2/7~2/11(3박5일) 일정으로 11명의 3대 대가족이 함께 여행을 갔어요. 베트남은 처음이고 최근엔 자유여행만 다녔어서 걱정했는데 결과적으로는 너무 즐겁고 알차고 좋은 추억 가득한 여행이었습니다. 뗏기간이라 좀 걱정했는데 가이드님의 세뱃돈 선물도 감동이었구요 가는곳 마다 베트남의 알차고 유익한 설명들도 정말 좋았습니다. 식사도 생각보다 괜찮아 어르신들과 아이들의 입맛을 다 사로잡았어요. 연휴기간이였음에도 불구하고 한발 빠른 이동으로 오랜 기다림 없이 일정을 소화한 가이드님의 지혜에 또 감동!!! 아이들이 ""슬기로운의사생활""...","일정이 알차요
호텔이 관광지와 가까워요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,ju_*****,가족여행으로 좋아요,40대,2024.02.14,"오종옥 가이드님 덕분에 다낭의 재미, 즐거움, 맛있고 추억에 남을 멋진 가족여행이였습니다!! (무성의한 가이드를 만날까봐 걱정이 있었는데........) 패키지 팀원들의 개개인의 취향을 존중해주시고 각별히 챙겨주시는 모습이 인상 깊었습니다. (추천해주신 선택관광도 후회없을정도로 너무 좋았어요! 어른도 아이도 모두 만족 :D ) 다낭의 특색 등 소소한일상들에 대한 설명도 해주셔서 너무 좋았어요. 어르신부터 이번 패키지팀 막내였던 12살까지 불편없이 성심성의 껏 가이드해주셔서 감사하다는 말씀을 드리고만 싶네요. 12살 조카가 한국...","호텔 부대시설이 좋아요
일정이 알차요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요"
5,ghd*****,가족여행으로 좋아요,20대,2024.02.13,김형권(한국 가이드님)배은옥(베트남 현지 가이드님)가이드님 덕분에 정말 알찬 여행이였습니다. 두분의 좋은 케미 덕분에 베트남에 대한 정보를 더 생생히 느낄 수 있었습니다. 베트남 다낭 가시면 이 두분 가이드님 추천드립니다!! 프로그램도 정말 다낭에서 가야할 필수 코스들로 짜여져서 너무 가성비 넘치는 패키지 여행입니다. 하나투어 짱!!,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요"
2,bem**,친구모임으로 좋아요,30대,2024.02.12,선택관광이 현지 가격과 차이가 큽니다. 진짜 이 패키지 비추에요. 쇼핑관광도 품목 설명만 1시간 10분 이상해요. 여행 시간 많이 뺏겨요. 설명끝나고 쇼핑 시키는 시간은 또 따로에요. 쇼핑품목도 가격이 상당히 고가입니다..싼게 별로 없어요.. 특히 바구니배와 나이트 시티 투어는 현지가격이 싼데 선택관광으로 내야되는 비용이 많이 비싸요. 차이가 커요. 근데 선택관광하라고 종용합니다.. 나이트 시티투어는 약 30분 정도 드라이브하고 야시장 가는건데 1인당 40불이에요. 택시타도 이렇게는 안나와요. 급하게 여행 예약한거라 후기같은걸 못...,현지 음식이 다양해요
4,민들레,가족여행으로 좋아요,40대,2024.02.12,현지 가이드님 영심님 정말 감동적이고 열정적이어서 감사해요 . 원래 상품은 여유로웠을것 같은데 생각하지 않은옵션이 추가돼어서 좀 그랬어요. 쇼핑이 힘들게 했네요. 전반적으로 좋았어요.,"객실 뷰가 좋아요
일정이 알차요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요"
4,goo*********,가족여행으로 좋아요,40대,2024.02.11,"처음 떠난 가족 해외여행^^ 다낭과 호이안으로 선택하길 잘했다 생각해요. 마지막 일정에 쇼핑이 많아서 살짝 지루했지만 그거야 가이드님이 센스있게 마지막으로 몰아주셔서 가능했네요. 어쩌면 패키지로 가기에는 훨씬 좋은 일정이 아니었나 생각합니다. 저희가 인원이 많아서 모임시에 시간이 지연되는 부분이 걱정되었는데, 모두가 한마음으로 시간을 맞춰주셔서 불편함 전혀 없었답니다. 아이는 바다에서 놀지못해 불만이었다고 하네요 ㅎㅎ 올 여름에는 나트랑으로 가볼까합니다. 그때도 하나투어와 함께 하겠습니다^^","호텔이 관광지와 가까워요
일정이 알차요
가격만큼 가치 있어요
가이드가 재밌어요"
2,블루베리,친구모임으로 좋아요,40대,2024.02.10,가격대비 괜찮은 여행이나 역시 패키지는 가이드가 70% 여행을 좌우함. 강제 옵션 6개에 무조건 1개 이상 사라고 이야기 하는 경우 처음 봄.,"호텔이 관광지와 가까워요
호텔이 시내에 있어요
호텔에서 쉬기 좋아요
현지 음식이 맛있어요
가격이 합리적이에요"
4,job**,아동동반 여행으로 좋아요,40대,2024.02.09,아이둘이랑 가는거라 패키지를 선택했고 이전 패키지에 대한 인식이 안좋았었는데 권진용 가이드님 덕분에 120프로 만족한 여행이었습니다~ 선택관광 전혀 강요 없으셨고 중간중간 컨디션체크 해주시고 선택관광 안해도 말과 행동 일관성있게 늘 편안하게 해주셨어요 이동중간중간에도 쉴새없이 베트남 역사와 문화 다양한부분을 많이 설명해주셨어요 마지막날 유람선도 아무도 선택하지 않아서 바로 공항으로 갈수도 있었는데 가이드님이 루프탑을 데려가주셔서 멋진 야경도 볼수 있었어요 감동이였습니다~~ 아쉬웠던건 호텔 조식이 별로였고 아이들 먹거리할만한게 없어...,"일정이 여유로워요
가격만큼 가치 있어요
가이드가 전문적이에요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요"
